date,vehicle_id,Mahalle,time_in_neigh_sec,dist_in_neigh_km,idle_in_neigh_sec,stop_in_neigh_sec,points
2025-12-23,3286,Demirci Mh.,200.0,3321.77,37.0,37.0,21
2025-12-23,3286,Ertuğrul Mh.,105.0,1170.69,50.0,50.0,10
2025-12-23,3286,Fethiye Mh.,385.0,1969.79,83.0,83.0,12
2025-12-23,3286,Fethiye OSB Mh.,430.0,7247.54,73.0,73.0,43
2025-12-23,3286,Geçit Mh.,2001.0,22388.86,984.0,984.0,146
2025-12-23,3286,Işıktepe Mh.,60.0,1049.49,0.0,0.0,6
2025-12-23,3286,Işıktepe OSB Mh.,157.0,3504.93,27.0,27.0,21
2025-12-23,3286,Minareliçavuş Bursa OSB Mh.,858.0,4344.29,830.0,830.0,33
2025-12-23,3286,Minareliçavuş Mh.,8644.0,35639.8,17832.0,17832.0,288
2025-12-23,3286,Minareliçavuş OSB Mh.,115.0,1803.28,0.0,0.0,15
2025-12-23,3286,Nilüferköy Mh.,196.0,6261.52,0.0,0.0,39
2025-12-23,3286,Yenikent Mh.,3439.0,33721.75,2980.0,2983.0,229
2025-12-23,3286,Üçevler Mh.,14550.0,29489.32,4605.0,255218.0,183
2025-12-23,4257,23 Nisan Mh.,189.0,23649.0,0.0,0.0,30
2025-12-23,4257,29 Ekim Mh.,1309.0,67637.26,743.0,743.0,91
2025-12-23,4257,Ahmet Yesevi Mh.,59.0,5827.7,0.0,0.0,7
2025-12-23,4257,Alaaddinbey Mh.,20264.0,199354.4,15422.0,425802.0,244
2025-12-23,4257,Altınşehir Mh.,1891.0,82369.79,1940.0,1940.0,113
2025-12-23,4257,Ataevler Mh.,20.0,1443.93,0.0,0.0,2
2025-12-23,4257,Balat Mh.,365.0,38254.72,0.0,0.0,48
2025-12-23,4257,Balat OSB Mh.,64.0,6477.75,0.0,0.0,8
2025-12-23,4257,Barış Mh.,366.0,20109.04,359.0,359.0,28
2025-12-23,4257,Beşevler Mh.,2881.0,97830.41,2934.0,2934.0,120
2025-12-23,4257,Cumhuriyet Mh.,1105.0,57824.02,712.0,712.0,81
2025-12-23,4257,Demirci Mh.,171.0,16100.880000000001,98.0,98.0,19
2025-12-23,4257,Doğanköy Mh.,239.0,18831.56,0.0,0.0,24
2025-12-23,4257,Dumlupınar Mh.,7784.0,227902.76,6643.0,11234.0,290
2025-12-23,4257,Ertuğrul Mh.,770.0,38302.67,459.0,459.0,52
2025-12-23,4257,Esentepe Mh.,529.0,17219.45,482.0,482.0,24
2025-12-23,4257,Fethiye Mh.,3510.0,95565.54,3029.0,4370.0,134
2025-12-23,4257,Fethiye OSB Mh.,387.0,37098.76,63.0,63.0,46
2025-12-23,4257,Geçit Mh.,1223.0,110576.11,13.0,13.0,139
2025-12-23,4257,Görükle Mh.,17367.0,664977.25,15211.0,22259.0,845
2025-12-23,4257,Işıktepe Mh.,42.0,7280.8,0.0,0.0,9
2025-12-23,4257,Işıktepe OSB Mh.,158.0,16252.01,66.0,66.0,20
2025-12-23,4257,Karaman Mh.,21.0,2829.27,0.0,0.0,4
2025-12-23,4257,Konak Mh.,2410.0,95797.31,2099.0,2099.0,136
2025-12-23,4257,Minareliçavuş Bursa OSB Mh.,28.0,4110.13,0.0,0.0,5
2025-12-23,4257,Nilüferköy Mh.,96.0,15786.68,0.0,0.0,19
2025-12-23,4257,Odunluk Mh.,51.0,5655.28,0.0,0.0,8
2025-12-23,4257,Yapı Kredi Bankası ATM - Bursa Görükle Çek Mahallesi,19.0,1529.37,18.0,18.0,2
2025-12-23,4257,Yenikent Mh.,1975.0,141574.8,1130.0,1130.0,177
2025-12-23,4257,Yolçatı Mh.,240.0,18761.99,0.0,0.0,24
2025-12-23,4257,Yüzüncüyıl Mh.,80.0,6124.92,0.0,0.0,8
2025-12-23,4257,Üçevler Mh.,826.0,68851.99,294.0,294.0,84
2025-12-23,4257,İhsaniye Mh.,1299.0,52108.99,1375.0,1375.0,73
2025-12-23,4582,19 Mayıs Mh.,359.0,3419.2,374.0,374.0,13
2025-12-23,4582,23 Nisan Mh.,181.0,8752.3,39.0,39.0,31
2025-12-23,4582,29 Ekim Mh.,2072.0,30775.1,1895.0,1895.0,113
2025-12-23,4582,Ahmet Yesevi Mh.,2345.0,39864.6,4701.0,4701.0,132
2025-12-23,4582,Alaaddinbey Mh.,15185.0,34101.12,114.0,847288.0,114
2025-12-23,4582,Altınşehir Mh.,1467.0,29628.04,996.0,996.0,107
2025-12-23,4582,Balat Mh.,1675.0,32790.61,1208.0,1208.0,113
2025-12-23,4582,Balat OSB Mh.,60.0,1552.71,0.0,0.0,5
2025-12-23,4582,Ertuğrul Mh.,130.0,3360.37,0.0,0.0,13
2025-12-23,4582,Fethiye OSB Mh.,273.0,9703.21,80.0,80.0,31
2025-12-23,4582,Geçit Mh.,539.0,22665.12,0.0,0.0,76
2025-12-23,4582,Işıktepe Mh.,20.0,1259.1599999999999,0.0,0.0,4
2025-12-23,4582,Işıktepe OSB Mh.,71.0,4098.94,20.0,20.0,13
2025-12-23,4582,Minareliçavuş Bursa OSB Mh.,10.0,311.36,0.0,0.0,1
2025-12-23,4582,Minareliçavuş Mh.,66.0,2281.58,0.0,0.0,8
2025-12-23,4582,Minareliçavuş OSB Mh.,175.0,6534.85,0.0,0.0,23
2025-12-23,4582,Nilüferköy Mh.,77.0,5477.8,0.0,0.0,18
2025-12-23,4582,Yenikent Mh.,1318.0,31558.54,754.0,754.0,106
